,installation,arparams_0,arparams_1,arparams_2,maparams_0,seasonalmaparams_0
0,6147,1.4430649115657705,-0.5880681708788051,0.09733774424538413,-0.3609504976357809,-0.9891903661622333
1,6149,0.6483397788105757,0.20596148954680366,-0.04100756530639822,0.19447615248639943,-0.997324205439214
2,6150,1.5371171716516037,-0.7357265388698815,0.15306038423524107,-0.5892016798000466,-0.9970833879795818
3,6151,0.4261804938001916,0.3457884931036068,0.040483988468104755,0.49505029209537577,-0.9997927814239885
4,6152,0.5295414350736907,0.376505325145133,-0.0630752414267314,0.45825240263234845,-0.9773550024982444
5,6153,0.276105056141241,0.6486105194272945,-0.11871844194969532,0.6981398057162991,-0.9962158846155799
6,6157,1.6218486259573655,-0.9177054727087193,0.2441334417231903,-0.5075794567217575,-0.9957909010468745
7,6159,1.0757459113153203,-0.24576554383733737,0.07359984617666783,-0.1296779820179157,-0.9943666795732695
8,6160,1.0589146878309617,-0.034740989092732266,-0.1269448848114816,0.03214592728224901,-0.996379253446723
9,6162,0.21403814482625502,0.6617421987733575,-0.016864161320044094,0.7876233335949222,-0.9978485498851196
10,6163,1.2471812979492973,-0.35903750844597376,0.045736408899378946,-0.37048499033858945,-0.9943424715456604
11,2071,0.13712547608859588,0.8944786144274531,-0.1925971648673799,0.9984153530567863,-0.9126210764726772
12,10279,1.0599551256359054,0.0005358727164192917,-0.1055129184978446,0.10408736770792656,-0.9819064503571158
13,2089,-0.005424265443576513,0.7471955761149868,-0.027532524034159477,0.8947844265440542,-0.9975478964857991
14,2090,0.8238778258125703,0.00911790195344431,0.03531345640980714,0.10995198813806359,-0.9959336275532867
15,2093,0.2555084982621112,0.8618047907991846,-0.2872942339847425,0.9745400684157236,-0.9952999470018526
16,2095,0.3425315609322269,0.49537370141653136,-0.023617809663671496,0.687683835380746,-0.9966541762628957
17,2098,0.5482726963898698,0.357787204519579,-0.01493321694244361,0.4723341668826028,-0.9955853189465659
18,10294,0.8824274608515127,0.1420057900179279,-0.10777020027028597,0.08321732431645368,-0.9944790720152465
19,2104,1.3703077772524919,-0.36713475831263903,-0.06255321694609332,-0.49650887979022135,-0.9966800230262657
20,2106,0.5428613425847215,0.37273147835529763,-0.046824438052269275,0.47700091379312554,-0.9968575791539157
21,2107,0.25568937775524136,0.686374664489486,-0.10695079748991677,0.8718657458302607,-0.9954796644380568
22,2108,0.0034322861010104427,0.6660578708025349,0.10033918083730892,0.7732010489045728,-0.9423275240944378
23,6217,0.28435356848398674,0.7441204308520918,-0.17353689245055043,0.8700440947815427,-0.9006661925906807
24,6219,0.16050891991562716,0.7309342144682687,-0.043853852098961366,0.9208272715182186,-0.9976241623011896
25,2123,1.5616719969065012,-0.5621347416463014,-0.030096359613247303,-0.548878341669652,-0.9974790128364728
26,6221,0.6032276832728242,0.42207068118350355,-0.14516545458144264,0.5946645960759838,-0.9996430594057608
27,2127,0.13404208855316774,0.669931942610341,-0.03892048438901222,0.7601012342567556,-0.9967658432124169
28,6226,1.580541678739954,-0.689826327661583,0.07180216019057252,-0.6349855550338873,-0.9215181379181949
29,2132,1.1029719030287684,-0.24425652861285868,0.07098701753661578,-0.13505187851834333,-0.9974884480946553
30,2133,0.5679533990061822,0.36398961160345855,-0.025995203474795597,0.5063284139932568,-0.9995509456933298
31,6232,0.384304268840141,0.5708596877823959,-0.08002265750125918,0.7569152696015695,-0.9997784813078282
32,2140,0.4826646788875424,0.5488825403091174,-0.24301133211806653,0.5898650363417614,-0.99990503085409
33,2142,0.9486932294481063,-0.07024608696621376,0.05076411359758762,0.2005066074148054,-0.9870226780465079
34,6239,1.7255993031515593,-0.7960861779579662,0.054323650860101394,-0.7965606474925719,-0.9315083015079327
35,2145,1.898845099057225,-1.0906462753402497,0.17960379097435183,-0.8483801196550665,-0.996366317251985
36,2153,1.5236152860009873,-0.5740862165799804,-0.006226231846373363,-0.5080639904298336,-0.997482344590725
37,10347,0.32051808503113427,0.5652920920883989,-0.024810275693539417,0.6103944721619458,-0.9985777642313474
38,2158,1.1634426233837476,-0.2978446309169649,0.06750088791198319,-0.24059151200404288,-0.9398222084550603
39,2161,0.5015369684882355,0.3769489324773247,-0.06668476827120311,0.5234423458983053,-0.9984698751363408
40,2163,0.6226335982628899,0.3026140993901074,-0.05955326629948821,0.4230256376223371,-0.9925066466901037
41,10355,0.19196117826612163,0.6350682208292423,0.005641419812679102,0.6843948916694164,-0.9961530342564741
42,10357,0.9060527017016644,0.05025974953635073,-0.06547869394838556,0.013313482955486164,-0.9975802640513681
43,10361,0.23079685673973974,0.6532876243327723,0.0023662584228239004,0.7358468255853274,-0.9939647896980142
44,2170,1.8326846064645474,-0.934927458512971,0.09068540448043527,-0.8671668575229583,-0.9967233556580248
45,10363,0.5354176582468569,0.36222770106565483,-0.035582149058680276,0.4462875390041403,-0.9951374127898281
46,6271,0.8020912260367685,0.04307404340102899,0.049325045541477784,0.27382251741181446,-0.9966394691900289
47,10367,0.6338219236246021,0.15057536378879371,0.02957503349956057,0.20755843835258347,-0.998714756286789
48,10370,1.1648622833639783,-0.30879870541596577,0.05458550848483096,-0.49030225359548374,-0.9974942627556361
49,10371,0.7839334101363751,-0.06288364476276737,0.14797890828967905,-0.05499075872009913,-0.9938821092573983
50,2178,1.0921099395083642,-0.15427774206579836,-0.029855082953834614,-0.14550516223053725,-0.9927815133732126
51,2181,0.062096593538657166,0.7925731121566778,-0.0517508605558344,0.9237309765302375,-0.9972746404769619
52,6278,0.3142108437846549,0.37559878775558986,0.16076775031519655,0.5420139347063303,-0.9941942999583959
53,6279,1.199064100285741,-0.19765718221272138,-0.08638839707526805,-0.18024666969893405,-0.9971804926766711
54,10374,-0.03273355364415554,0.7747911920052126,-0.005520405900760669,0.9505825784200774,-0.996879555513929
55,6281,0.23143831184912955,0.5419703829302697,0.020366588300867804,0.48099073686570853,-0.9933867072700057
56,2183,-0.02334418167759062,0.8304454904989728,-0.05131608460102392,0.9423435337984516,-0.9939055710425959
57,6283,0.3612558792516026,0.4080343809958789,0.08859262297149524,0.5045011014832927,-0.9983422440847374
58,6280,0.5637012790814915,0.21762522277513036,0.06335585942502875,0.18224381589551736,-0.9976011671587584
59,2185,0.6608647856095604,0.49698781310133655,-0.21609183189683473,0.6957841213091197,-0.998722584118486
60,2193,0.19628666244311602,0.6575480847349637,0.01881279505737437,0.6121012683743215,-0.9969659939119884
61,2195,1.220108023249966,-0.4178771478981951,0.10610080826380543,-0.0822375798408226,-0.9998226581497448
62,2198,0.21123583765688997,0.48794513244347776,0.093237551850051,0.5674739974171683,-0.9963547955252797
63,2201,0.6675159016177027,0.33726374985128216,-0.15258433937402668,0.38624115992360125,-0.9718714025278613
64,2208,0.4125155091549493,0.5445324238259612,-0.062407918428136824,0.6767002453042503,-0.992088278174665
65,2212,1.0441375171257428,-0.22628832412360345,0.11214711739718064,-0.04133326665843024,-0.997126887273055
66,2213,1.6366704670691956,-0.747129900589873,0.08281772594164882,-0.7062163898728349,-0.9983278172223173
67,10406,0.43330846656544436,0.332356864068861,0.03046144617609732,0.4946066077940916,-0.9968048688681612
68,10409,1.393850879264096,-0.4770320123257525,0.02613722949878984,-0.6007165854967422,-0.9990827483065148
69,10414,0.7187062154766304,-0.009245639316294574,0.15781427101756157,-0.015707748434818734,-0.9983063112017417
70,10416,0.7357740095186046,0.13268794501559822,0.039575787317522246,0.10215520670225789,-0.9301452801980584
71,2227,0.43065039327146815,0.45202122441955045,0.0019282157584708695,0.4873541455635173,-0.9965994439482381
72,2238,0.43144677461808667,0.3726307981804351,-0.030736021314731937,0.566609357872851,-0.9979561783176712
73,2241,1.1531180414671196,-0.21904172409146078,-0.06542972259895433,-0.09630358195604834,-0.9974022034507221
74,2246,1.4724109845309368,-0.630170135273374,0.11152134955631117,-0.4989019012049045,-0.9982833521483174
75,2247,0.9046089470455243,-0.07449261717674677,0.07054932209988352,0.14050953367598573,-0.9959757262482662
76,2249,1.0524552766943969,-0.15510367508048437,0.032045489361859046,0.020713593191914098,-0.9997080381415396
77,6346,0.37180624862180184,0.727610692575109,-0.23025793468009859,0.7554590385942064,-0.9997561454768598
78,6347,0.37134973286452855,0.7577962254833784,-0.2214279404710843,0.7228828860783277,-0.9998068084502203
79,6348,0.33797858917348317,0.689558091667669,-0.14316332742522375,0.710990208771299,-0.9608412424412098
80,6349,0.9771604624890912,-0.1842676100583532,0.12939811303231147,0.14552083600557023,-0.9927366098841038
81,6351,0.9781864149566152,-0.17465880111952561,0.12630612201247116,0.2279948490194309,-0.9997052436209336
82,6352,0.8058736677672804,-0.08277841380362076,0.20398500306691186,0.3490401386443866,-0.9997623835043373
83,2257,0.445343828476049,0.37133105833874425,0.054362816244047436,0.4674202297771493,-0.9997105544497854
84,2261,1.5482267343664884,-0.5739596589539668,-0.018164973455235163,-0.2577546698596228,-0.9997214195879112
85,2262,-0.017072487049108576,0.6600109830995683,0.06532126208174613,0.8097242158169625,-0.9942654359621066
86,2263,0.2438207800406672,0.5084816175917426,0.054942991797962484,0.666529676334058,-0.9964751650838292
87,2268,0.1729796433139848,0.8658529897857483,-0.18852933181262518,0.9666927167871169,-0.9965615568168722
88,6365,0.30647536766174427,0.5830554451932954,-0.029621686029460647,0.6225854366196031,-0.9980360233114799
89,10463,0.9197328637563478,0.05737856521695954,-0.02786998975888603,0.23259010510804762,-0.9995047311351793
90,2272,0.5835750736244084,0.27174034213679016,-0.05644687135770985,0.40446656579105644,-0.9938012858720009
91,2274,0.16374663342006635,0.6651546323034119,-0.012928085558476332,0.7837564626803496,-0.9970342138315581
92,2275,0.554600032812798,0.29645584305638967,0.037148660500132734,0.37813619430090933,-0.9903799076744628
93,2277,0.730676770192509,0.37803776176104176,-0.17057746401892424,0.5463945121547755,-0.955384214393665
94,233,0.876920298334275,-0.06680999616835243,0.11018274720432474,0.13065424111560936,-0.9719297745622039
95,6379,0.8335022888765664,0.09910832711108435,-0.017438770516044,0.38210772457351333,-0.9995987964408741
96,236,0.5709330591527852,0.2732047937554652,0.03665916461748867,0.41228540302269756,-0.9041333953737322
97,6381,1.411666894266308,-0.3306876503055761,-0.11353316134995284,-0.6139983713600478,-0.9953228943591874
98,10478,0.06095154246642071,0.8527721739345043,-0.03833429417620229,0.9542125238052613,-0.9985335467614501
99,239,1.3933991623641666,-0.5277050348826045,0.08613770420358965,-0.48018571685526834,-0.9961052282433618
100,2286,1.1499603261000082,-0.30678876143281497,0.08330143259204482,-0.2711199440183459,-0.9996404295776412
101,6383,0.6189858059495186,0.05165536743595736,0.1637479038116238,0.014314036133852662,-0.9972957929451978
102,2290,0.3639415063528954,0.43821714929431993,0.05736776766289126,0.41072002118220524,-0.9959108923316594
103,6387,0.3440405987800849,0.35950309237405914,0.1669467757910663,0.535617873422455,-0.9939065904126593
104,244,1.6525977069858975,-0.7330409740911082,0.05750705980705614,-0.8100889439151254,-0.9607175077720225
105,245,1.0289462612975049,-0.25157718018881237,0.1470300924791482,-0.11615989462260357,-0.9939157864509055
106,246,1.2443890623107567,-0.3479533137014323,0.05849294070842996,-0.1269295656062287,-0.9927255715715261
107,247,1.147751091554094,-0.26645011670350394,0.05916555022728484,-0.3128844378394169,-0.9947814007946296
108,10483,1.070263297687741,-0.10810856928341303,-0.047024265916330014,0.24760553554383002,-0.9974837670733913
109,2293,0.8980888371939545,-0.026260529968187864,0.0073203693529371346,0.2959610828317405,-0.9998987891035638
110,2297,0.7427878715006623,0.15648238499678477,-0.03176967069039395,0.21551933562007738,-0.9974232250033379
111,251,0.817123715787186,0.10516120059968032,-0.03361304954059257,0.2924165592533909,-0.9923356997740199
112,2303,1.1807072199110784,-0.23609594026743683,-0.036633161449062895,-0.2433794598113338,-0.9977352151608783
113,2304,0.5712001031404202,0.13957688057322687,0.14061180190738423,0.24201490645315896,-0.9964250397032802
114,2305,0.1921949869276718,0.6152738788826742,0.02707835409115021,0.7842967588451498,-0.9954411290873382
115,2308,1.0844445120151078,-0.3199609108725389,0.13867899908137857,-0.2635932671260954,-0.9925225307160601
116,2313,1.5444895782062271,-0.624914161929053,0.033339433014931245,-0.3947381043522277,-0.9904197902560414
117,2315,1.1639743090320314,-0.15743637000368965,-0.06202082871539093,-0.19776674863352442,-0.9920364773577015
118,2319,0.2941810867610218,0.888982803877111,-0.24248397347207015,0.9604336578210158,-0.999998715723312
119,283,0.567620168549999,0.3002861006865126,-0.04406245276274571,0.4501392848484833,-0.9964051785229113
120,284,0.5192946092016315,0.30807386361519673,0.011314846940257868,0.5345758454324331,-0.9452887499615749
121,2333,0.4097512532725269,0.3541073685162894,0.04600610639216558,0.46448896340492185,-0.99825695582962
122,286,1.339089958229587,-0.44257294100365563,0.059941703387177574,-0.5650106120177582,-0.997054651594973
123,290,0.1530621161709035,0.7929587092687784,-0.10424616686471706,0.9105610470769898,-0.9974334061272333
124,2339,1.558616612388344,-0.6645848708404857,0.06975350685204543,-0.33443638730344666,-0.9953886911086911
125,292,0.05713260787777795,0.6954301519888952,0.09326739663329818,0.7898887451797827,-0.997066636343271
126,10540,1.3671336944996915,-0.34276502707221757,-0.06850457014531859,-0.4075761355580407,-0.9961311456463442
127,301,0.22252260792136003,0.6694584148270614,-0.02712039216869559,0.7739236191884658,-0.9280521941284445
128,2349,0.7590285981194601,0.1599040987889171,-0.029365842715268077,0.32075562301651933,-0.9474045720443532
129,10541,0.4310021784842787,0.46937807613410715,-0.00545356797744354,0.5149100401173798,-0.9986915928663099
130,304,0.30870241921026287,0.4513037398864838,0.09647552614398258,0.6857675491682061,-0.9978248603929947
131,10545,0.39726717706790676,0.3802740684927969,0.03705463359803622,0.36005263942028765,-0.9948805817587864
132,10546,1.4595630972477682,-0.5384498051371411,0.05153721497407504,-0.5237971768483215,-0.9974307795338786
133,10547,1.0383199771744287,-0.14966631007942519,0.05044428665680851,-0.10554578787330415,-0.9985979382989995
134,10548,0.4840435706698902,0.2974667090953306,-0.006602600404264594,0.4180554824140976,-0.997521518237688
135,2357,0.6074666434540735,0.16696074921245002,0.09132736876491762,0.28171437632011864,-0.9977517679274857
136,10543,1.472120481476953,-0.4725792268209511,-0.035181511766753465,-0.4760568751137986,-0.9968387024308654
137,10542,0.3117656786821541,0.48908369606192353,0.09804480278400532,0.6100211809425715,-0.9939289184568759
138,312,-0.18832496367796797,0.695836332196706,0.027905338186424385,0.9568266219808533,-0.999417569737584
139,10553,0.4282298003549571,0.43668718637577875,0.011310032353112568,0.46697049532602314,-0.9953688331596697
140,10554,0.6236803293013119,0.08116245716126946,0.0721105926413731,-0.012597269998883576,-0.9968191847253284
141,10555,0.5415692858387339,0.33163128969877026,-0.02796512084259439,0.3995487886622815,-0.9870270631348019
142,6456,0.6373303503700112,0.37264363765211495,-0.10421923745406605,0.5211603414855517,-0.9906664668567582
143,2365,0.1725758662441764,0.6535527801386318,0.043546382420301906,0.7570987490728767,-0.9955892956907403
144,318,1.2828957872051212,-0.30054111945501893,-0.03870752679537318,-0.40798234093585733,-0.9956084388286158
145,2366,0.7747803905973641,0.12904243232339185,-0.008041478343865358,0.2733451304565688,-0.9971039535366597
146,320,0.2185802920401236,0.7584392350152462,-0.09774613058598082,0.8432800194042488,-0.9936873638862975
147,323,-0.011881905682765134,0.8970168515906485,-0.052500343515493576,0.9679095563017185,-0.9963443677791893
148,6468,1.3849648363284108,-0.4756278939929509,0.05377984203414267,-0.5475879499279681,-0.9994361141122269
149,2373,1.1291090084730697,-0.1611129711579808,-0.04462607007211288,-0.12207112214165144,-0.9961233846137032
150,326,1.6673930951774274,-0.7452360674943721,0.0631787644249034,-0.8355885590864144,-0.9960024801524443
151,327,1.6054614923075432,-0.5766865548177774,-0.038138841768688404,-0.8696539361848467,-0.997788799891883
152,6467,0.5599364015871104,0.20009734446055688,-0.00373767328927349,0.3579450141710717,-0.928379787528604
153,2380,0.8288952519324718,0.17122677626964247,-0.10316611576533585,0.0852606527349979,-0.99528825465455
154,2383,0.4280356661116539,0.48610225724311606,-0.05692918679075052,0.5646749850997466,-0.9974491345822512
155,336,0.5998161239029609,0.2209673682716598,0.06407919204906548,0.287441406456856,-0.9997171593233564
156,10575,0.39730157288180495,0.5199670356032265,-0.10706252606819919,0.5634754249820929,-0.98377303167713
157,10580,0.5592842003169232,0.2187249259675018,0.06530970769847964,0.28671798860709136,-0.9942477480685701
158,10582,0.8060724431281391,-0.04086317193315138,0.08012652850226888,0.1005111560865675,-0.9317393675514888
159,342,1.2837018660742117,-0.3129272210083782,-0.0493596469694342,-0.2223436307241391,-0.9941749450726498
160,344,0.4723202029778584,0.39512759817940807,-0.006065684238345137,0.5170548799162502,-0.997485810348162
161,343,1.1333637625711352,-0.12792598606918354,-0.09331599341571108,-0.21902380499495305,-0.9978647465257958
162,346,1.261193326457957,-0.1692422346697154,-0.13337490874306662,-0.2820924502025591,-0.9995310283385427
163,2390,0.5369150621085109,0.24512110726147485,0.03432853221932888,0.3402685432208816,-0.9923666067216961
164,2391,0.212231178179046,0.7069388226658844,-0.04317857333225708,0.7926938973962196,-0.9462961188022369
165,349,0.04867887154224999,0.4266906004753209,0.1897220888290377,0.5241706139023659,-0.9986413955076066
166,2397,0.11619105978092453,0.7424684901343223,-0.024472928757014678,0.707847916859756,-0.9893002016187274
167,6500,0.3412476064895243,0.5857831021367277,-0.057327348721679855,0.713803798012655,-0.9999005943366887
168,2405,0.6381484536173815,0.21345832820607666,0.031487078897200024,0.10239269627115449,-0.9989874394527256
169,6502,0.05696344696621386,0.8059304163140695,-0.08441196623109706,0.9413523861741719,-0.9665673608164845
170,357,0.6345233556174408,0.19529753636957556,0.06903447432384428,0.022851217646238785,-0.995961037143999
171,2408,1.1090855773780688,-0.09738573091165059,-0.07827469911126612,-0.03121539845427317,-0.974592658150084
172,2407,1.5261843612129802,-0.6626724846351516,0.11386542587245475,-0.6873332034376732,-0.9927695253918507
173,6504,0.23027859768026235,0.6432373545060233,-0.004155799783386553,0.7760639222854195,-0.9995229281728114
174,2412,0.7497455560575526,-0.001391737060594922,0.11848694641685374,0.0022460665200809546,-0.9920777433036227
175,366,0.6465248377972382,0.26500395562106316,0.006558483365468501,0.4058788905561731,-0.9933465704346089
176,371,0.4413172062540309,0.3198110501973157,0.1015773995662006,0.45543024088584894,-0.9919889396868791
177,372,0.4269410776644156,0.4788756159866287,-0.024434623653415994,0.5713523646163534,-0.9963843819456882
178,2419,0.3441008210492662,0.6070281312163063,-0.08651896438844227,0.7906916509476576,-0.9953451305907405
179,2423,1.5102720193770862,-0.6295457641159415,0.07509393944150489,-0.6575718203950495,-0.9917130502112054
180,6520,1.6834876544070096,-0.7135005531046551,0.011164326255155014,-0.8428631818359377,-0.9314646310537045
181,2425,0.6332354471359076,0.3332836292436797,-0.08196322004034101,0.37307616779289066,-0.9998337278869353
182,6522,0.5466777271349983,0.35557978555441144,-0.039641898547803936,0.4217471597612042,-0.9481326808255708
183,2426,-0.02125823925261319,0.9021124388381357,-0.006665959708127514,0.9731570864914505,-0.9962064501892889
184,2427,1.495881280346529,-0.5337581251839706,-0.015707539460892324,-0.49077308447312723,-0.9957829458446226
185,2435,1.472281393488936,-0.5429338819701421,0.022826353681811667,-0.4061911480571309,-0.9951621220626096
186,388,1.634924343188826,-0.6558987120654852,-0.010306490756724847,-0.6217273158102566,-0.9954825953214979
187,2436,0.42545741101477214,0.34183921539381606,0.08689177408777139,0.37294312454939993,-0.9926731103042131
188,2441,0.15098449443873574,0.6956511478462222,-0.0004924278488028016,0.8407998687840323,-0.9989571101787008
189,397,0.7192992109699227,0.2212964001952183,-0.06875158711712062,0.2943350899534395,-0.9983278479638418
190,401,1.133177037236962,-0.13584356519118534,-0.0714729742426483,-0.1783276478252096,-0.9967592382182927
191,2450,2.0390856549182557,-1.3142250447122306,0.2632033653565519,-0.8714008330975478,-0.9940617525259507
192,2451,1.7431869664032416,-0.9631393877794081,0.1902829790958782,-0.6597576079771202,-0.9471974919451681
193,2453,0.35255570042970263,0.7357669807088453,-0.2716224574104102,0.9178100040662933,-0.965508601619271
194,2454,0.3540221591168328,0.5470975042566928,-0.03461837061774876,0.6558133295560451,-0.99567078421181
195,2457,0.25761441993782075,0.5670283386819299,0.022222621380247103,0.7380280768116863,-0.9998648237447393
196,413,-0.10957615213432259,0.8489866018098686,0.05704488194733522,0.9321028356760159,-0.9945069916537489
197,2461,1.2243763776860779,-0.27330090859076667,-0.014664494786049295,-0.22060581916996724,-0.9945670378624859
198,2462,0.5344978317091795,0.34156845749676806,0.041413666032954176,0.3417292987920516,-0.9949211652033126
199,416,1.3571079061465585,-0.451180015285944,0.048931095489822336,-0.5462389448697936,-0.9961421663162402
200,2465,0.9375862453446325,-0.09825571053189158,0.08007008982735903,-0.15204239079541737,-0.989900308704896
201,2466,0.23071554598131208,0.5992034496163341,-0.07707666510262479,0.767905904201088,-0.9962269756565977
202,2467,0.68142925602803,0.2322584099117586,-0.029130174254673555,0.2853684929657732,-0.9889764170910185
203,2468,0.8722781500359544,-0.012146565312766582,0.030531919814414322,0.08359846373127938,-0.9932096462622274
204,2472,0.11630938853006875,0.8887324221398166,-0.16747143747580015,0.9905375299126051,-0.9540734702838221
205,6568,1.54139937273903,-0.6667784155238892,0.10166584353893592,-0.5703052204893956,-0.9968602087164474
206,2475,0.7282444092049764,0.2319244413387491,-0.034072145370252785,0.36376767468926624,-0.9948116493863215
207,6572,1.3576598190256641,-0.40070068620436405,0.006614177410759094,-0.6486149756982682,-0.9942898419123226
208,430,1.1236923997210355,-0.24488674619445644,0.07122829571395799,-0.36396597110180623,-0.9943099595326041
209,2482,1.2032061688985687,-0.22523307321632358,-0.026934978037132046,-0.6439398541571679,-0.9974725588087419
210,2485,1.0152423296231623,-0.16955213477809689,0.07195718802740406,-0.1934464169941424,-0.9896941262249325
211,438,0.7640907220971584,-0.06195507891645595,0.17505545756878327,-0.023103518894576475,-0.9948091635384435
212,2492,1.2670903561689077,-0.30284337084428037,-0.04393338637302683,-0.34984677012455095,-0.9886209228350992
213,2496,0.6252456229965973,0.27423600134497217,-0.009687729249041752,0.4789063060404128,-0.9976299930083884
214,453,0.6227209014529019,0.3901131776407134,-0.1409467874199923,0.5959171494423998,-0.9385831211495076
215,456,0.3773679837797858,0.48619386193199277,-0.06368894175317198,0.6388953377254007,-0.9190932411682948
216,2506,0.3600791461308339,0.5424293249262246,-0.061637272606859216,0.6923157213371622,-0.9976267759793337
217,459,0.1780402654955984,0.6599165657613973,-0.014830188443440197,0.8058368514106721,-0.947041095276376
218,2507,1.2823922330305089,-0.38682356418963953,0.036813229754487434,-0.6625064759928799,-0.99646329148745
219,2508,1.613142535684502,-0.744991522245465,0.10061469869931955,-0.6317881347259002,-0.9959968565891428
220,465,-0.06744068006362205,0.8237041853523593,0.04802749906407968,0.8894585991158613,-0.9613935090247439
221,2513,2.0285542586308534,-1.2302839584792087,0.19737224055899258,-0.9324347959621101,-0.9985533786611572
222,470,0.9857031449149051,-0.05111243605468487,-0.034101724559306996,-0.0293066101289399,-0.9994812080508698
223,2518,1.032184815200648,-0.17633747039273057,0.046703428607723245,-0.08653780016476462,-0.990995635387186
224,473,0.3635790139204397,0.5893732493463982,-0.11002139700611557,0.5963642456481538,-0.9932347734276135
225,474,0.797037291212121,0.23529247577759693,-0.17733554355775055,0.06379462642474028,-0.9927974991044077
226,477,1.017624341122486,-0.09908035604571819,0.011221392738299061,0.16289364451587393,-0.9449157068793329
227,479,0.8419926815019352,0.1366332760025602,-0.08424719400973134,0.24555627675875671,-0.9995903917114027
228,480,0.1688950341415929,0.4769382215635973,0.11099391964368654,0.6274730110210511,-0.8735847368257746
229,482,-0.0032942671736297738,0.7095937107364685,0.0850912808706048,0.8660668999517805,-0.9974221017685685
230,2531,0.23286120595749762,0.5395506271842622,0.025746958590009656,0.6171353359263668,-0.9953467997425228
231,6628,0.9789094073774549,-0.09168176712093934,0.04675203056864255,-0.33274472552967255,-0.9923565402521648
232,6631,1.2253763646492752,-0.35087483744833264,0.05576362597853876,-0.07271003795572098,-0.9899866761870361
233,2536,0.9039506977444236,-0.05852780227094567,0.053854284215189625,-0.0008343510851383059,-0.9994143430956652
234,6633,1.3367389115258748,-0.39155631624209675,0.00702080434856704,-0.2693869460134745,-0.9947590731861062
235,2538,0.20925605647619905,0.569429884984902,0.09274222014825097,0.6407798197785899,-0.991011092422563
236,490,0.008501050398722714,0.6342507372373397,-0.00501528993912967,0.8624512856652273,-0.9972973201340274
237,491,0.6620651661176342,0.24259037579474702,0.03355073454235274,0.4361762179739865,-0.9931421294998694
238,493,0.32407003003674184,0.5889566116789512,-0.018061933551214156,0.5651832272672295,-0.993739539737727
239,492,1.0263968116034063,-0.0382432968522458,-0.06451895251654878,-0.23632966930001356,-0.9928999551338396
240,2541,1.9806250967523633,-1.2196300093513366,0.2284200877171042,-0.8868123288351102,-0.927372158618904
241,2543,0.9668971717907083,-0.15760250899159559,0.0757054104708319,-0.11912051994148481,-0.9914546103642657
242,2545,0.8055011867378037,0.09105370964646227,0.005754015967504589,0.14618079044300009,-0.9988739168618267
243,503,0.2173794326849141,0.49749838838569427,0.12474964353161974,0.4298050025568005,-0.9982666883463401
244,6649,0.34984507158823736,0.42178588697048197,0.11814368325305352,0.42108677304895376,-0.9981739113348781
245,2553,1.3631825438837266,-0.29767131037996974,-0.09093085596613172,-0.7621743360392518,-0.9967470254640007
246,2554,0.584509423655108,0.1821800045101914,0.12749299285549195,0.30532659436242066,-0.9900052244168336
247,2555,0.6198271106936928,0.15386528874836952,0.047690392050378616,0.34474695282652135,-0.9952727899894833
248,508,0.05747151618977701,0.6895231821426161,0.0667360065208995,0.8067550658883358,-0.91050816591077
249,512,1.3690575197567867,-0.5721035136092826,0.15993614511598234,-0.49769328513543826,-0.9965635266024702
250,2562,0.7899095332993767,0.10595348457927233,0.015222572250504775,0.21989169351714646,-0.9994333866846533
251,2564,0.05290487905109752,0.7931046132062716,-0.018521843591697288,0.8493402557809193,-0.9979800279343216
